time,text,user,followers,city,country
18:25:46,Record Shop Day stash from @JumboRecords and @Crash_Records in Leeds. #RSD17 https://t.co/VEPQI2mWBX,AlbFreeman,2373,Bradford,United Kingdom
18:27:03,Here's an updated #RSD17 list of all of the #vinyl that we've still got @Spinning_Discs #Sheffield - Open tomorrow… https://t.co/Zg9SGiAP8L,Spinning_Discs,986,Sheffield,United Kingdom
18:27:22,#rsd17 https://t.co/tQVb5ooSwZ,WillisK,597,South East,United Kingdom
18:27:36,Sweet sweet tunes ❤️ https://t.co/gcmTcbwFwV,LyonsBurkeArt,249,Burton Latimer,United Kingdom
18:29:33,"Improbably, on #RSD17, daughter pulled one off​ the rack in a shop and my name was on the back. VERY, VERY tiny writing, but it was there 😏",StoodUpTooFast,316,Stockport,United Kingdom
18:29:41,Happy Record Store Day!  Bring a receipt from our neighbors @RecordParlour &amp; enjoy 15% off lunch til 4pm. Grab some… https://t.co/5J2uYawg7a,StFelixHwd,1074,Los Angeles,United States
18:30:20,SOMEONE GET ME THIS! https://t.co/F8OwngyQNz,KhiderJr,2420,Sudan,Sudan
18:30:45,Who'd have thought the hardest to get of my #RSD17 wants would be Shit Girlfriend...,simons_tweet,501,Reading,United Kingdom
18:31:25,#RSD17 loot / @Madonna @Sia @MileyCyrus #O+S @orendafink @thelumineers @GROUPLOVE @teganandsara #Toto @prince https://t.co/BfjJQkBZcu,jkferrin,558,Carter Lake,United States
18:32:10,What are you doing for @recordstoreday #rsd17 today? Join us @AngelosCDs on Colfax and see @juanleereed's… https://t.co/kY8mWjPz4k,Nofrendo,756,Denver,United States
18:33:59,Abandoned Luncheonette #hallandoates #rsd #rsd2017 #rsd17 @ Shock… https://t.co/Qekr2Yktxe,barrygusey,277,Parkville,United States
18:35:27,Had a fabby #RSD17 The best yet! Thanks to the lovely people at @RoughTrade #Notts and @records_forever,shelljacques,884,Dewsbury,United Kingdom
18:35:44,Tijd voor een plaatje... #rsd17 #polpotspleasurepenthouse https://t.co/rqqT2o0za8,PeterVGre,774,Zoetermeer,Nederland
18:36:39,#RecordStoreDay #RSD17 @HouseofGuitars https://t.co/nGvydT1NZm,kribbit,624,House of Guitars,United States
18:37:01,Hey @daddykool727 thanks for the free tote bag to haul my new vinyl home in from #RSD17 #RSD2017 .Got some on the… https://t.co/zW59Xfr8Kk,luapski56,68,Seminole,United States
18:37:02,I'm having a blasty blast 🎸🎉@recordarchive #RecordStoreDay #visitROC #RSD17,CStuewe21,176,New York,United States
18:37:42,#RSD17 spin 5 #vinyl #Classical #CelloConcertoNo2 #Shostakovic #Rostropovich https://t.co/M4Jd6TwKr8,dcfcdunk,164,San Francisco,United States
18:37:54,Happy #recordstoreday 👌Here's Kíra and one of my favourite records 👉 ( ) by @sigurros ❤️ #RSD17 https://t.co/xvOs9fPtjL,Arnor_Dan,2736,Iceland,Iceland
18:38:49,Doing my part for #RSD17. My 1st @PearlJam vinyl! Gotta start somewhere...good to see @PhilsRecords still an NKY tr… https://t.co/tqmZCSHU7u,owensspeaks,72,Covington,United States
18:38:52,The vinyl section at Mill Ave is popping! We're adding new arrivals all day long! #ZiaRecords #RSD17 #Recordstoreday https://t.co/pNgnS8PFVR,ZiaRecords,14193,Phoenix,United States
18:39:02,#RSD17 was by far a bust and the biggest #RSD bust I've ever had (damn fads) but did score The Smiths and The SUNDAYS pick ups.,NeilRobertson,1080,Denver,United States
18:40:05,Thanks again to #vinyldiner for making #RSD17 another great family event. #treasures. Support your local businesses… https://t.co/fwCHXXfHuF,j_wilson,1114,Saskatoon,Canada
18:41:12,when you come to @RoughTrade for that last #RSD17 album and there's a line 5 deep just to pee 😬😬😬 https://t.co/WzPWmSL6Ll,Carlo_ThChThr,1150,Brooklyn,United States
18:41:12,"Anyone manage to get Elton John: “17-11-70” (4,000 copies)? Not that I'm really interested. Just being polite. #RSD17",the_rope_again,299,Byker,United Kingdom
18:41:59,"Don't miss the chance to dig for pre-owned gems at Zia today! From $1 to collectibles, we got the widest selection… https://t.co/49gFtoTjKG",ZiaRecords,14194,Phoenix,United States
18:42:46,"Don't miss the chance to dig for pre-owned gems at Zia today! From $1 records to collectibles, we got the widest se… https://t.co/Ri7wcL8l6x",ZiaRecords,14194,Phoenix,United States
18:43:08,Argh. I'm double-booked. Dave some for me. https://t.co/t0upF6MBfD,aarondleong,49,Kawela Bay,United States
20:02:15,Added bonus for @RSDUK dwn @ftgpaisley 2day @viewofficial made an appearance  #RSD17 #theview #hatsofftothebuskers… https://t.co/yQPa18fwPF,bradley23509,24,Renfrew,United Kingdom
20:02:18,"Like stepping into a time machine... #RSD17 (@ Rolling Stones in Norridge, IL) https://t.co/l1ZKFYi3g4 https://t.co/0aEFcuLv15",TomNovak2113,359,Norridge,United States
20:03:05,Never more hipster than waiting in line for vinyl on Record Store Day while drinking a vegan cold brew. #RSD17… https://t.co/u1kmFXDlfs,Obesius,108,Winter Park,United States
20:03:11,go out and buy some recurds today #RSD17,TWYshitposting,1242,Adelphia,United States
20:03:27,Getting bored with my #RSDUK #RSD17 posts and how they reflect my superb taste in music? You can 'nanas then! https://t.co/dwMwyzFM4C,hairymicta,78,Wakefield,United Kingdom
20:03:46,"The Romeros tribute to George Michael up in a hot minute, with maybe a bit of love for the Purple one! #RSD17",lauriespos,2905,Chicago,United States
20:03:47,My Record Store Day exclusives. Picked up a few more too at @lunchboxrecords. The place was packed! Very cool.… https://t.co/8xqAvPIdC2,braylaw,1181,Charlotte,United States
20:04:00,"So I had a nice surprise on Record Store Day, I wasn't expecting the yellow #RSD17  #colouredvinyl https://t.co/azwINlTkiD",Ellied1E,133,Petersfield,United Kingdom
20:05:00,record store day popping off in Brooklyn #RSD17 #RecordStoreDay @RoughTradeNYC https://t.co/47eKwwh1Lh,Ravi1978,1413,Brooklyn,United States
20:05:11,Great to see so many people supporting indy record shops this #RecordStoreDay #RSD17 Long may it continue!,NC3FXX,338,Market Drayton,United Kingdom
20:06:28,Our friends from @PhoenixComicon are out at Zia Mesa with giveaways! Come swing by! #RSD17 https://t.co/P61yQlTXWk,ZiaRecords,14197,Phoenix,United States
20:06:49,"@GlastoFest Please make a stand and encourage people not to buy heavily inflated #RSD17 releases on eBay, including your own!",NC3FXX,338,Market Drayton,United Kingdom
20:08:16,RSD17 go buy some music today. Buy it. Don't steal. https://t.co/DxkXG5aJ8E,mbs817,43,Dallas,United States
20:08:21,One of the best Scottish singles ever https://t.co/DgW18G9xZ1,the0rchids,1511,Ayr,United Kingdom
20:09:00,If I don't come home with a copy of 'Reset The Sun' on #RSD17 I just may not come home at all.… https://t.co/UZgiKuRVoa,jeffcaudill,764,Culver City,United States
20:09:18,Venn @ RSD17 Afterparty @ EKKO https://t.co/xxpR3puy1l,RobHoveling,598,Utrecht,The Netherlands
20:09:51,You Heard Us Back When artists @Sunday_at_Noon live @ZiaRecords! #RSD17 https://t.co/bRvbttfXH9,ZiaRecords,14197,Phoenix,United States
20:10:45,This years Record Store Day purchase - The Black Angels on glow in the dark vinyl 🤘 #RSD17 https://t.co/3tBrYZbFOC,kopalina82,981,Islington,United Kingdom
20:12:14,That must be the only place I'd rather be # bedroomgenius @HowlingOwlNoise @Oliver_Wilde https://t.co/OaB5criZZc,QuiffedOwl,334,Sheffield,United Kingdom
20:12:24,Well atleast I got two of the #vinyls I wanted. @MayerHawthorne @TDCinemaClub gonna be on blast. #vinyl #music… https://t.co/rm97WLmhX0,mattvig,1263,Atlanta,United States
20:12:54,😲 OMG 😲 I just bought this! I didn't know the vinyl is GREEN!!! #surprise #RecordStoreDay #winning 😜 https://t.co/ROF9544JjM,mshouston,1044,Houston,United States
20:13:19,Belated start on #RSD17- but a very good place to begin. @BetterDaysLou https://t.co/4K3kOZX11p,johnasher,8819,Better Days Records,United States
20:14:06,10 copies for gifts...and one for me♥️ @U2 #RSD17 #recordstoreday2017 #hog #RHMT https://t.co/rjVEiDbU7J,PeaceLoveU2,276,Victor,United States
20:14:54,#RSD17 pickups at @recordarchive @recordstoreday @peterframpton @TheDoobieBros https://t.co/MKCZkZNpCs,RhoneyReports,845,New York,United States
20:16:16,@KasabianHQ @residentmusic #RSD17 Listening through great purchases now..... what a day! https://t.co/MsihBnakU0,emerym1,68,Burgess Hill,United Kingdom
20:16:39,#RSD2017 #rsd17 Record Store Day 2017 #music @ Seasick Records https://t.co/rRNqJKnJJB,ellication,1786,Birmingham,United States
20:16:40,#RSD2017 #rsd17 Record Store Day 2017 #music @ Seasick Records https://t.co/G1bHQgsxSu,ellication,1786,Birmingham,United States
20:18:09,@Modernvinyl Didn't get everything off my list but had fun getting the ones I did find at 4 different #rva stores.… https://t.co/GcDbtv5Ng5,sstokesjr,642,Chamberlayne,United States
20:18:49,You Heard Us Back When artists @LWilderness live @ZiaRecords! #RSD17 https://t.co/RZas52v3v0,ZiaRecords,14197,Phoenix,United States
20:19:23,THE ROMEROS TEARING THE ROOF OFF THE DUMP WITH THE MUSIC OF GEORGE MICHAEL! #RSD17 https://t.co/QB4XzwudlR,lauriespos,2905,Chicago,United States
20:20:07,I wish I had a record player! https://t.co/ZSNGcmVXr5,TheTZA,1046,Tempe,United States
20:20:11,Record Store Day 2017 pt. 2 #RSD17 #RSD https://t.co/jiuSs24ZjF,mindtheimage,443,Westminster,United States
20:20:20,Cory Branan has a very special guest on stage rn #RSD17 #kidsrule https://t.co/AknFQxZvA7,Grimeys,56809,Nashville,United States
20:21:29,"I get the criticisms of Record Store Day, but I guess I just choose to have a good attitude about it. It's fun. You… https://t.co/isn3athc9T",kylegobel,179,Crawfordsville,United States
20:22:10,Thanks so much for coming out in the rain everybody! #RSD17 https://t.co/RM495SEJjL,Grimeys,56809,Nashville,United States
20:22:33,Gonna bring you a live song from the Romeros in a couple… #rsd17,lauriespos,2905,Chicago,United States
20:22:34,You Heard Us Back When artists @WeslynnMusic live @ZiaRecords! #RSD17 https://t.co/zOYMIhZauj,ZiaRecords,14198,Phoenix,United States
20:24:29,I forgot I was going to keep updating twitter-- in summation I hit 3 more shops and blew like $180 total. RSD17 well spent 😅,Teedro1214,354,Manhattan,United States
20:27:34,3hr layover &amp; ride from Hell just in time to catch @rongallo. #RSD17 https://t.co/rJ9w4wnpUf,whoismisterjim,2024,Philadelphia,United States
20:28:11,Love Al Green looking over my shoulder there :) https://t.co/LEC7Q7pkea,emilybarkerhalo,6292,South East,United Kingdom
20:29:32,"#RSD17 I grabbed some @BrantleyGilbert @ericchurch @chillipipers along with The Beatles, Sinatra, Rod Stewart, and Skynard",Sully6827,261,Las Vegas,United States
20:31:06,"See us bear our heart and soul at @theevaporators today at 2PM w/ @nardwuar, @jayarner and many more. #RSD17… https://t.co/eSTovcb8Fz",douseband,2227,Neptoon Records,Canada
20:31:23,DAAN at chezpias for Record Store Day 2017 #DAAN #recordstoreday #RSD17 #ChezPias #Brussels… https://t.co/kT69RbvOSG,shamrockraver,154,Brussels,Belgium
20:31:55,La iguana es de Miami. 🦎🤘🏻#iggypop #rsd17 #recordstoreday #miami @ Sweat Records https://t.co/ay1XlyAEaG,richiehellmusic,2376,Miami,Estados Unidos
20:32:08,Robert Gould live out front until 3! It's windy but warm and sunny outside and in. #rsd17 #boise #recordexchange https://t.co/qhK5MePX6w,RecordExchange,4606,Boise,United States
20:32:16,"If we weren't already in our happy place roaming record stores, we found @hollerado taking over one!! Intimate &amp; in… https://t.co/5SVtsCdpgF",umusic,76850,Toronto,Canada
20:34:40,#RSD17 pickups... https://t.co/81XF9qTG1u,ve3bax,427,Backbeat,Canada
20:35:44,❤️ https://t.co/O80zmnpxyz,boudreau_paul,1280,Beverly,United States
20:35:49,#rsd17 at laser_wolf with dogfishead raffle for all kinds of free stuff!!! @ Laser Wolf Train… https://t.co/nYcbBPAkCB,Digital_Cypher,225,Fort Lauderdale,United States
20:36:50,Happy #rsd17 I had a blinder! Thanks to @transmissionwax #kasabian… https://t.co/cBrTWgKfTj,grant_saffery,436,Margate,United Kingdom
20:37:46,Esther&amp;Fatou at chezpias for Record Store Day 2017 #EstherFatou #recordstoreday #RSD17 #ChezPias… https://t.co/NooBbwW4sS,shamrockraver,154,Brussels,Belgium
20:38:08,Can't find the @TheBrandyClark Live in Los Angeles vinyl in AZ!! 😭😭😭 #RSD17 https://t.co/RCTpfqEutQ,TheAaronCurley,604,Mesa,United States
20:38:53,Record Store Day Justificado 🎧🎶 #brunomars #24Kmagic #paramore #rsd17 #katrecords #vinyl… https://t.co/PgNFLpeSby,maRTIn_0894,91,Miraflores,Peru
20:39:28,#RecordStoreDay https://t.co/xZyATF780g,WarnerCanada,48231,Mississauga,Canada
20:40:17,Because I had work I missed out on #RSD17. Hopefully the two albums went to good homes.,DieselTechBaur,259,Saginaw Township North,United States
20:42:34,First #RecordStoreDay a major success. #rsd2017 #rsd #RSD17 https://t.co/UIWYDt1xVx,RobertCKlaus,246,Reckless Records - Wicker Park,United States
20:43:11,🙏🏻❤️ https://t.co/uXUjasM1y4,birdtalkermusic,863,Nashville,United States
20:44:14,THANK YOU to everyone who made our 1st #RecordStoreDay so epic - we love you all!!! ✌💘🎧 #RSD17 #Hitchin #recordshop https://t.co/q3L8AUA4ZE,GatefoldMusic,696,Hitchin,United Kingdom
20:44:23,You makkkke me feeeeel like I was #BornYesterday 🎶 We wish every @hollerado show was in a record store. Super into… https://t.co/DPFIa0Q15Z,umusic,76850,Toronto,Canada
20:44:37,@Ham_Sandwich on stage @TheLiquorRooms for Record Store Day official after party@fictionpeaks @KatieLaffan… https://t.co/pkKhgcOZ6r,chunky66,889,Dublin City,Ireland
20:45:35,@RealRemyMa just picked up #plataoplomo at @amoebamusic for #RecordStoreDay #recordstoreday2017 @fatjoe… https://t.co/dzwyoxbwrd,dave_tvnyc,672,Los Angeles,United States
20:46:05,"Consternation on #RSD17 that @ukip will re-label 180gm vinyl as ""0.39683lb"". This does not trip off the tongue - or groove. @residentmusic",chrishawtree,1963,Brighton,United Kingdom
20:46:07,"#EverydayMusic, Seattle. #rsd17 #djexplorateur @ Everyday Music, Seattle https://t.co/WuJilbgjeH",explorateur3,226,Seattle,United States
20:46:33,@KatieLaffan on stage @TheLiquorRooms for Record Store Day official after party@Ham_Sandwich @fictionpeaks… https://t.co/39KxZAPZZQ,chunky66,889,Dublin City,Ireland
20:46:35,Nice dig of a @blurofficial by @kinggavrock at @Permanent_LA #HighlandPark #RSD17 https://t.co/oQAldPKsy0,stillcoolright,231,Los Angeles,United States
20:46:55,Very happy with my record store day purchases this year. Shall be spinning these beauties tonight. joining the 7am… https://t.co/0AZ24Ayroa,ThatEddieHex,127,Romford,United Kingdom
20:47:45,For those of us who still appreciate the more tactile aspects of our music! @Blueprint_Leth #RecordStoreDay #RSD17 https://t.co/rkRvDJTpDv,louise_drysdale,774,Lethbridge,Canada
20:49:13,@ThirdSmoke on stage @TheLiquorRooms for Record Store Day official after party@Ham_Sandwich @KatieLaffan… https://t.co/9tiB4ETwQQ,chunky66,889,Dublin City,Ireland
20:49:19,Very happy with my record store day purchases this year. Shall be playing these beauties tonight. The 7 am queue =… https://t.co/bbaicAIs6y,ThatEddieHex,127,Romford,United Kingdom
20:50:31,Friends: I'm making a second run through some local record stores. Hit me ASAP if you're still looking for something. #RSD17,scottheisel,8473,Lakewood,United States
20:52:40,#RSD17 just started trending with 30516 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl,trendinaliaGB,8525,London,United Kingdom
20:52:47,This might be the most beautiful record I've ever seen. Spectacular blue @DavidBowieReal #RSD17 https://t.co/9v3kkFXLOB,dannymcg,1727,Walthamstow,United Kingdom
20:53:01,You Heard Us Back When artists @fairybonesmusic live @ZiaRecords! #RSD17 https://t.co/LHGujvKZIG,ZiaRecords,14200,Phoenix,United States
20:53:16,#RSD17 was a success! After class this afternoon I got the last copy of @PaulMcCartney demo tape! Now I need to fin… https://t.co/kVvUA7dPSR,maccaman2,262,Verona,United States
20:54:00,Today was Record Store Day in Manchester! Made a short film of the day. #RSD17 #RSD https://t.co/YkcddlSbap @MENnewsdesk @VisitMCR,jgden,2220,Salford,United Kingdom
20:54:39,This year's Record Store Day haul #RSD17 #recordstoreday #vinyl… https://t.co/ybFLLvcgOF,brandonkosowski,30,Mishawaka,United States
20:55:06,#RSD17 finds @paradise7 thinking of you! https://t.co/h4HBkaQbkE,rlmerrillauthor,808,San Lorenzo,United States
20:55:47,Fact. #recordstoreday is for lovers. Always good to come home to @aubriecox. #rsd17 @… https://t.co/O3XrvlNZbJ,whoismisterjim,2023,Philadelphia,United States
20:58:01,"Got all my records, gave out all the cookies to the @RoughTradeNYC fam, and made friends in line. I'd call it a successful #rsd17 😎💖🍪☺️",kibbe,2855,Brooklyn,United States
21:00:01,Happy #RecordStoreDay to @newburycomics @TresGatosJP &amp; all around #boston &amp; the globe! 🎶 @recordstoreday #rsd17… https://t.co/Sk7iYiquhz,JustinA_PZD,94,Boston,United States
21:00:01,Happy #RecordStoreDay to @newburycomics @TresGatosJP &amp; all around #boston &amp; the globe! 🎶 @recordstoreday #rsd17… https://t.co/Sk7iYiquhz,JustinA_PZD,94,Boston,United States
21:01:47,"RSD17 (at @RecklessRecords in Chicago, IL) https://t.co/k65afMcoVx",shycu,128,Chicago,United States
21:02:00,#RecordStoreDay #RSD17 #vinyl https://t.co/C4WDSsyljp,ScottieParnell1,198,Exeter,United Kingdom
21:02:38,Scylla at chezpias for Record Store Day 2017 #Scylla #recordstoreday #RSD17 #ChezPias #Brussels… https://t.co/56Ui6GtIs2,shamrockraver,154,Brussels,Belgium
21:03:05,".@RoughTradeNYC Thanks for another great #RSD17. You kept us all calm and cool, which makes the day even better!",chuck_a,1732,Manhattan,United States
21:03:16,5:00PM rush. 👀#radioactiverecords #rsd17 @ Radio-Active Records https://t.co/ycy5FqEvME,radioactiverecs,3736,Fort Lauderdale,United States
21:04:12,Successful Record Store Day #recordstoreday #recordstoreday2017 #rsd #rsd2017 #rsd17… https://t.co/i64flKBOiw,bpawsey24,1148,Cambridge,United Kingdom
21:04:52,All right... #RSD17 concluded. https://t.co/9Y1FAoJ8xZ,NeilRobertson,1080,Denver,United States
